grid_id_0.25deg,lat_0.25deg,lng_0.25deg,GHM_0.25deg,viirs_dnb_avg_rad_0.25deg,viirs_dnb_cf_cvg_0.25deg,world_pop_density_0.25deg
7006,-13.75,126,,0.126261306,10.66613573,
7141,-13.75,126.25,0.009785884,0.128502847,10.75896763,0.00345524
7276,-13.75,126.5,1.42E-04,0.125837575,10.86549554,0.00345524
7411,-13.75,126.75,0.001794838,0.143610336,10.70514121,0.00345524
7546,-13.75,127,0.004346677,0.14321547,10.70654713,0.00345524
7681,-13.75,127.25,1.42E-04,0.118178581,10.35530645,0.00345524
7816,-13.75,127.5,,0.116619535,10.02541041,
7949,-14.25,127.75,0.003822262,0.148516428,10.756172,0.00345524
15779,-14.25,142.25,0.008657939,0.137668594,10.68869662,0.00286881
15914,-14.25,142.5,0.010550674,0.136856756,10.14096432,0.00286881
16049,-14.25,142.75,0.014517931,0.14127191,9.970231913,0.00286881
16184,-14.25,143,0.017837899,0.142032799,9.881302975,0.00286881
16319,-14.25,143.25,0.029151478,0.144618883,9.560819036,0.00286881
16454,-14.25,143.5,0.022433217,0.14714554,10.02646986,0.00286881
16589,-14.25,143.75,0.01732253,0.147267434,9.858013341,0.00286881
16724,-14.25,144,,0.122656981,8.738826091,
16859,-14.25,144.25,0.01606466,0.143517127,9.605323501,0.006196394
16994,-14.25,144.5,0.001897181,0.146705429,9.584298679,0.006198951
17129,-14.25,144.75,0.004714244,0.129834571,8.55508594,0.006198951
17264,-14.25,145,,0.122097095,7.568515745,
17399,-14.25,145.25,,0.118721373,7.542419491,
17534,-14.25,145.5,,0.118538852,7.336588069,
17669,-14.25,145.75,,0.119592049,7.022462076,
17804,-14.25,146,,0.117612206,6.628959812,
17939,-14.25,146.25,,0.11941084,6.595400683,
18074,-14.25,146.5,,0.119435989,6.63455758,
18209,-14.25,146.75,,0.118781637,6.948189465,
18344,-14.25,147,,0.120412862,7.090372038,
18479,-14.25,147.25,,0.122310804,6.945889908,
18614,-14.25,147.5,,0.124407336,6.619066922,
18749,-14.25,147.75,,0.124293108,6.748071795,
18884,-14.25,148,,0.123294614,6.637449662,
19019,-14.25,148.25,,0.119552597,7.139270618,
19154,-14.25,148.5,,0.116677695,7.335444257,
19289,-14.25,148.75,,0.11843331,7.333973474,
19424,-14.25,149,,0.120655438,7.17465353,
19559,-14.25,149.25,,0.122921603,6.802380726,
19694,-14.25,149.5,,0.12365344,6.6413258,
19829,-14.25,149.75,,0.123616993,6.786884156,
19964,-14.25,150,,0.121640343,6.737157798,
20099,-14.25,150.25,,0.120564557,6.688138215,
20234,-14.25,150.5,,0.122216841,6.577517784,
20369,-14.25,150.75,,0.121403149,6.303756975,
20504,-14.25,151,,0.122136715,6.332439417,
20639,-14.25,151.25,,0.119315387,6.744602667,
20774,-14.25,151.5,,0.119424123,6.491775432,
20909,-14.25,151.75,,0.117068979,6.716992712,
21044,-14.25,152,,0.118945941,6.192185847,
21179,-14.25,152.25,,0.121138392,6.120638504,
21314,-14.25,152.5,,0.122689356,6.468429547,
21449,-14.25,152.75,,0.120129462,6.425177716,
21584,-14.25,153,,0.119542999,6.290443528,
21719,-14.25,153.25,,0.120424562,6.495172977,
21854,-14.25,153.5,,0.119984559,6.496958696,
21989,-14.25,153.75,,0.119990888,6.392281979,
22124,-14.25,154,,0.123349945,6.269776709,
22259,-14.25,154.25,,0.122563462,6.056477488,
22394,-14.25,154.5,,0.122123463,6.075598761,
22529,-14.25,154.75,,0.120309028,6.255039853,
22664,-14.25,155,,0.118753798,6.032637334,
22799,-14.25,155.25,,0.120684248,5.944932328,
22934,-14.25,155.5,,0.118119446,5.97513316,
23069,-14.25,155.75,,0.120761602,6.128907715,
23204,-14.25,156,,0.125654579,6.388034793,
23339,-14.25,156.25,,0.124168419,6.362417412,
23474,-14.25,156.5,,0.123702699,6.315637172,
23609,-14.25,156.75,,0.126569602,6.099097616,
8084,-14.25,128,,0.118354777,10.25643373,
8219,-14.25,128.25,,0.117049198,9.681207267,
8354,-14.25,128.5,,0.11564897,9.954196196,
8489,-14.25,128.75,,0.114877627,9.568371619,
8624,-14.25,129,,0.117468579,9.76942785,
8759,-14.25,129.25,0.009790211,0.119251266,10.31619471,0.067313608
8894,-14.25,129.5,0.05235665,0.29928643,10.34804346,3.92764261
9029,-14.25,129.75,0.023592876,0.148980337,9.960464365,0.323427014
9164,-14.25,130,0.030811195,0.150551429,9.707686218,0.678226916
9299,-14.25,130.25,0.028093993,0.146278243,9.897820417,0.126250707
9434,-14.25,130.5,0.020706537,0.145339021,10.15542488,0.019240463
9569,-14.25,130.75,0.019503755,0.149286197,10.45259555,0.021645043
9704,-14.25,131,0.020575183,0.145018316,10.90307677,0.019642512
9839,-14.25,131.25,0.023711543,0.144873138,10.69043134,0.006033899
9974,-14.25,131.5,0.020722046,0.151077516,9.675202827,0.017903044
10109,-14.25,131.75,0.020996779,0.150549665,9.720456892,0.02587422
10244,-14.25,132,0.026252307,0.156472874,9.310738285,0.055674626
10379,-14.25,132.25,0.011571313,0.15591111,9.101332548,0.04300523
10514,-14.25,132.5,0.002433042,0.145874611,9.602769857,0.034689818
10649,-14.25,132.75,0.009384205,0.146266427,10.03302363,0.190769986
10784,-14.25,133,0.011140369,0.147699616,9.526467269,0.002856927
10919,-14.25,133.25,0.012326522,0.148419572,9.637653348,0.002856927
11054,-14.25,133.5,0.015005157,0.142920054,9.664035553,0.002856927
11189,-14.25,133.75,0.014857276,0.140383504,10.09476798,0.002856927
11324,-14.25,134,0.010789451,0.139072598,10.29386863,0.002856927
11459,-14.25,134.25,0.008879306,0.138137969,9.982300672,0.002515295
11594,-14.25,134.5,0.007836573,0.138932619,10.19529808,0.001868322
11729,-14.25,134.75,0.006239433,0.140663321,9.87120739,3.25E-04
11864,-14.25,135,0.009481062,0.146833249,9.9454124,0
11999,-14.25,135.25,0.01146543,0.142056917,9.88304358,0.003746528
12134,-14.25,135.5,0.010683287,0.139065738,10.41690925,0.007519981
12269,-14.25,135.75,0.018142639,0.145653982,10.53069627,2.027704521
12404,-14.25,136,0.00382195,0.121161816,10.59471219,7.99E-04
12539,-14.25,136.25,0.009116292,0.124615093,10.46931356,0.162445804
12674,-14.25,136.5,0.018420492,0.145974586,10.86901279,0.13460117
12809,-14.25,136.75,0.00771956,0.143311954,10.74161336,0.014846607
12944,-14.25,137,0.004760751,0.137346868,11.09609932,0.014857559
13079,-14.25,137.25,,0.1163277,10.9179955,
13214,-14.25,137.5,,0.114705549,10.99201485,
13349,-14.25,137.75,,0.113803484,11.03681306,
13484,-14.25,138,,0.116356992,10.9140403,
13619,-14.25,138.25,,0.119583471,10.87103418,
13754,-14.25,138.5,,0.11691501,10.90895162,
13889,-14.25,138.75,,0.116582292,11.02198894,
14024,-14.25,139,,0.116758355,10.56514483,
14159,-14.25,139.25,,0.114847539,9.975265642,
14294,-14.25,139.5,,0.115758148,9.537018741,
14429,-14.25,139.75,,0.115148791,9.137951017,
14564,-14.25,140,,0.115365184,8.911621923,
14699,-14.25,140.25,,0.113612971,8.937029428,
14834,-14.25,140.5,,0.1162694,8.908313742,
14969,-14.25,140.75,,0.116634086,8.73779815,
15104,-14.25,141,,0.117342763,8.278584231,
15239,-14.25,141.25,,0.119795598,8.706297674,
15374,-14.25,141.5,0.023621735,0.13408824,9.85745068,9.15E-05
15509,-14.25,141.75,0.010786058,0.139379949,10.43448348,3.14E-04
15644,-14.25,142,0.008420479,0.141150129,10.79410994,0.001872335
119,-14.25,113.25,,0.149588018,10.82218125,
254,-14.25,113.5,,0.150162229,10.93154119,
389,-14.25,113.75,,0.148904899,10.95547295,
524,-14.25,114,,0.148250823,10.72935026,
659,-14.25,114.25,,0.146250734,10.51727172,
794,-14.25,114.5,,0.14648702,10.69735707,
929,-14.25,114.75,,0.1455999,10.60417524,
1064,-14.25,115,,0.146447081,10.98950672,
1199,-14.25,115.25,,0.145307558,11.21312408,
1334,-14.25,115.5,,0.143732145,11.26192234,
1469,-14.25,115.75,,0.142904867,11.02807353,
1604,-14.25,116,,0.143833788,11.11612864,
1739,-14.25,116.25,,0.145378093,11.22273847,
1874,-14.25,116.5,,0.146536361,11.53741287,
2009,-14.25,116.75,,0.143326913,11.94293731,
2144,-14.25,117,,0.142991621,11.90621156,
2279,-14.25,117.25,,0.142375935,11.52798604,
2414,-14.25,117.5,,0.143088657,11.62858201,
2549,-14.25,117.75,,0.143021253,11.70273148,
2684,-14.25,118,,0.142716044,11.93666082,
2819,-14.25,118.25,,0.143152297,12.17218306,
2954,-14.25,118.5,,0.142438621,12.4459931,
3089,-14.25,118.75,,0.138930771,11.94132348,
3224,-14.25,119,,0.139922456,12.00369517,
3359,-14.25,119.25,,0.139708686,12.14606638,
3494,-14.25,119.5,,0.140730697,12.17901807,
3629,-14.25,119.75,,0.140091012,12.7485791,
3764,-14.25,120,,0.139694545,12.33237213,
3899,-14.25,120.25,,0.138788771,12.43070488,
4034,-14.25,120.5,,0.136891289,12.12539821,
4169,-14.25,120.75,,0.139681171,12.25584384,
4304,-14.25,121,,0.139986304,12.05480427,
4439,-14.25,121.25,,0.137999674,12.60386694,
4574,-14.25,121.5,,0.135836169,13.03454943,
4709,-14.25,121.75,,0.137259119,12.59636083,0.11278548
4844,-14.25,122,,0.135466963,11.93979784,
4979,-14.25,122.25,,0.136865728,12.08918531,
5114,-14.25,122.5,,0.136643509,12.06874601,
5249,-14.25,122.75,,0.142111926,11.84927388,
5384,-14.25,123,,0.156612953,11.92768068,
5519,-14.25,123.25,,0.181383995,11.82826418,
5654,-14.25,123.5,,0.156343366,11.48697028,
5789,-14.25,123.75,,0.147547601,10.95650565,
5924,-14.25,124,,0.138779444,10.82800567,
6059,-14.25,124.25,,0.130334885,10.84121209,
6194,-14.25,124.5,,0.125619994,11.00886994,
6329,-14.25,124.75,,0.126262492,11.04153847,
6464,-14.25,125,,0.128925243,10.91677475,
6599,-14.25,125.25,0.047896067,0.135748403,9.819444444,0.00345524
6734,-14.25,125.5,0.002411554,0.146832981,9.822709376,0.00345524
6869,-14.25,125.75,0.008524511,0.150419067,10.08121632,0.00345524
7004,-14.25,126,0.006235772,0.15390219,10.29380288,0.00345524
7139,-14.25,126.25,0.002799922,0.154257895,10.80821906,0.00345524
7274,-14.25,126.5,0.001925998,0.151465749,10.81883547,0.00345524
7409,-14.25,126.75,0.006191351,0.15572749,10.40066849,0.686168895
7544,-14.25,127,1.89E-04,0.152507226,10.0454979,0.00345524
7679,-14.25,127.25,3.73E-04,0.151789787,10.28815274,0.00345524
7814,-14.25,127.5,1.68E-04,0.149632154,10.6855607,0.00345524
7947,-14.75,127.75,1.88E-04,0.155592214,10.693887,0.00345524
15777,-14.75,142.25,0.016016754,0.141589738,10.77540711,0.002863465
15912,-14.75,142.5,0.016946778,0.141505239,10.09495446,0.00286881
16047,-14.75,142.75,0.022656984,0.145010465,9.871726492,0.00286881
16182,-14.75,143,0.027548029,0.145837984,10.18059586,0.00286881
16317,-14.75,143.25,0.026224562,0.146300086,10.61013914,0.00286881
16452,-14.75,143.5,0.027537081,0.144925494,10.99944329,0.00286881
16587,-14.75,143.75,0.015455377,0.145157927,10.98922751,0.00400788
16722,-14.75,144,9.94E-04,0.145354465,10.61221017,0.006198951
16857,-14.75,144.25,0.017564016,0.14453458,10.37852406,0.006198951
16992,-14.75,144.5,0.011814006,0.144414898,10.54350673,0.006198951
17127,-14.75,144.75,0.009336308,0.14709083,9.914744556,0.006198951
17262,-14.75,145,0.021978054,0.146272788,10.03155684,0.006198951
17397,-14.75,145.25,0.013579235,0.143054133,10.24433445,0.014577266
17532,-14.75,145.5,0.003098038,0.19426432,9.266666667,0.006198951
17667,-14.75,145.75,,0.120671682,7.004812724,
17802,-14.75,146,,0.121243383,6.830292033,
17937,-14.75,146.25,,0.121649357,6.68059002,
18072,-14.75,146.5,,0.122173501,7.044115952,
18207,-14.75,146.75,,0.121578346,7.121888395,
18342,-14.75,147,,0.122401309,7.2409122,
18477,-14.75,147.25,,0.121382196,7.217080631,
18612,-14.75,147.5,,0.123813815,7.295277226,
18747,-14.75,147.75,,0.123281126,7.232486218,
18882,-14.75,148,,0.124334581,7.590615028,
19017,-14.75,148.25,,0.122398487,7.668075215,
19152,-14.75,148.5,,0.123026225,7.299594029,
19287,-14.75,148.75,,0.121915364,7.00507467,
19422,-14.75,149,,0.121165229,6.927602145,
19557,-14.75,149.25,,0.120994564,6.580325284,
19692,-14.75,149.5,,0.119576243,6.865059982,
19827,-14.75,149.75,,0.117632787,7.181941165,
19962,-14.75,150,,0.119301688,7.1615713,
20097,-14.75,150.25,,0.120681175,6.967241399,
20232,-14.75,150.5,,0.121458567,6.986553552,
20367,-14.75,150.75,,0.121173092,6.802873215,
20502,-14.75,151,,0.122788949,6.732523318,
20637,-14.75,151.25,,0.122656433,6.835100353,
20772,-14.75,151.5,,0.123578021,7.016551715,
20907,-14.75,151.75,,0.123051866,7.083011258,
21042,-14.75,152,,0.124466646,6.893425294,
21177,-14.75,152.25,,0.124012308,6.664885376,
21312,-14.75,152.5,,0.121314106,6.64034261,
21447,-14.75,152.75,,0.122192928,6.791640541,
21582,-14.75,153,,0.12338455,6.784730526,
21717,-14.75,153.25,,0.122199147,7.111948939,
21852,-14.75,153.5,,0.120294867,7.13908723,
21987,-14.75,153.75,,0.120171135,6.84365298,
22122,-14.75,154,,0.122276513,6.509272735,
22257,-14.75,154.25,,0.122560884,6.713449615,
22392,-14.75,154.5,,0.120491432,6.942234298,
22527,-14.75,154.75,,0.121552889,6.664701695,
22662,-14.75,155,,0.11997522,6.790778565,
22797,-14.75,155.25,,0.120728745,6.431446526,
22932,-14.75,155.5,,0.121785621,6.287008384,
23067,-14.75,155.75,,0.121916014,6.321272001,
23202,-14.75,156,,0.12250009,6.616569449,
23337,-14.75,156.25,,0.12150952,6.565752123,
23472,-14.75,156.5,,0.124215717,6.779279639,
23607,-14.75,156.75,,0.12354186,6.599143091,
8217,-14.75,128.25,0.01218822,0.146114099,10.07551457,0.003407477
8352,-14.75,128.5,0.009600923,0.142903701,9.455109377,0.036120217
8487,-14.75,128.75,0.021782197,0.142833902,9.614977451,0.036120217
8622,-14.75,129,0.009786861,0.130178508,10.25134086,0.036120216
8757,-14.75,129.25,0.001675806,0.129605421,10.55661498,0.003674908
8892,-14.75,129.5,0.004052596,0.134273597,10.31032598,0.004344456
9027,-14.75,129.75,0.011264731,0.14079494,10.32447312,0.005111332
9162,-14.75,130,0.010008268,0.147127291,10.66196025,0.004886047
9297,-14.75,130.25,0.008684803,0.146731303,10.50291272,0.005226589
9432,-14.75,130.5,0.01117138,0.144230797,10.3815736,0.005194603
9567,-14.75,130.75,0.01429105,0.142936996,11.14101245,0.004210764
9702,-14.75,131,0.018674818,0.138323801,10.7001235,0.004140515
9837,-14.75,131.25,0.018813781,0.142866622,10.06292181,0.00524121
9972,-14.75,131.5,0.01335991,0.141231083,9.931143876,0.006354443
10107,-14.75,131.75,0.022204657,0.14340271,9.979994021,0.012830342
10242,-14.75,132,0.032894212,0.143270024,9.758180867,0.078349798
10377,-14.75,132.25,0.019588371,0.145778715,10.42560468,0.082518833
10512,-14.75,132.5,0.0163239,0.145302577,10.30525394,0.077827831
10647,-14.75,132.75,0.015061904,0.147429929,9.970049337,0.007093678
10782,-14.75,133,0.014857245,0.147287424,9.951611269,0.003879446
10917,-14.75,133.25,0.009461366,0.147132518,9.575197127,0.004315323
11052,-14.75,133.5,0.009222968,0.144875991,9.307051366,0.003853649
11187,-14.75,133.75,0.009614001,0.142855248,9.711581894,0.00318555
11322,-14.75,134,0.010956859,0.142027416,9.971948056,0.002854342
11457,-14.75,134.25,0.011602251,0.143273577,9.748103143,0.00283492
11592,-14.75,134.5,0.011428452,0.148517436,9.939600236,0.154450538
11727,-14.75,134.75,0.011484008,0.151361726,9.950234893,1.502601692
11862,-14.75,135,0.006591575,0.143569546,10.03148194,8.05E-04
11997,-14.75,135.25,0.005023517,0.142582892,10.21494325,0.001411564
12132,-14.75,135.5,0.004710282,0.138608152,10.66939808,6.96E-04
12267,-14.75,135.75,0.004332644,0.129983675,10.73611441,0.002526208
12402,-14.75,136,,0.117451033,10.39329741,
12537,-14.75,136.25,,0.11691012,10.55642632,
12672,-14.75,136.5,,0.117013218,10.91485996,
12807,-14.75,136.75,,0.118596147,11.20253083,
12942,-14.75,137,,0.118178034,11.24825978,
13077,-14.75,137.25,,0.115890068,11.08683349,
13212,-14.75,137.5,,0.116755931,11.24536807,
13347,-14.75,137.75,,0.117566365,11.09435932,
13482,-14.75,138,,0.117412174,11.11561262,
13617,-14.75,138.25,,0.118272664,10.90921573,
13752,-14.75,138.5,,0.120504046,11.01874435,
13887,-14.75,138.75,,0.117143639,11.18639838,
14022,-14.75,139,,0.115710711,10.93430986,
14157,-14.75,139.25,,0.114786798,10.64140353,
14292,-14.75,139.5,,0.115836565,10.2061206,
14427,-14.75,139.75,,0.116462039,9.496614163,
14562,-14.75,140,,0.113423939,9.537917667,
14697,-14.75,140.25,,0.11375344,9.323769895,
14832,-14.75,140.5,,0.114760157,9.399022123,
14967,-14.75,140.75,,0.115724582,9.153835581,
15102,-14.75,141,,0.115484488,9.004493549,
15237,-14.75,141.25,,0.117422508,8.848540465,
15372,-14.75,141.5,0.022623279,0.137668671,10.04737757,0.365638886
15507,-14.75,141.75,0.009491015,0.139685631,10.40822772,0.070758372
15642,-14.75,142,0.015357586,0.137930444,10.74275174,6.42E-04
8082,-14.75,128,7.17E-04,0.155767749,10.53740363,0.00345524
117,-14.75,113.25,,0.153774335,11.25694806,
252,-14.75,113.5,,0.150873372,11.30539351,
387,-14.75,113.75,,0.152649728,11.20907007,
522,-14.75,114,,0.152067329,10.92653823,
657,-14.75,114.25,,0.148481321,11.01492421,
792,-14.75,114.5,,0.149221046,11.02017316,
927,-14.75,114.75,,0.149230314,11.35672114,
1062,-14.75,115,,0.149230123,11.39586273,
1197,-14.75,115.25,,0.146681568,11.28638508,
1332,-14.75,115.5,,0.144598827,11.10961094,
1467,-14.75,115.75,,0.147102662,11.12364978,
1602,-14.75,116,,0.145576362,11.31792606,
1737,-14.75,116.25,,0.148009313,11.63147701,
1872,-14.75,116.5,,0.14621578,11.90735537,
2007,-14.75,116.75,,0.146018128,11.84208673,
2142,-14.75,117,,0.146397118,11.92106227,
2277,-14.75,117.25,,0.14696085,11.9968124,
2412,-14.75,117.5,,0.146790358,11.95342289,
2547,-14.75,117.75,,0.14575368,12.09032889,
2682,-14.75,118,,0.146265484,12.74376888,
2817,-14.75,118.25,,0.143050605,12.88446845,
2952,-14.75,118.5,,0.143258962,12.57225526,
3087,-14.75,118.75,,0.143524336,12.0634037,
3222,-14.75,119,,0.143770856,12.01352656,
3357,-14.75,119.25,,0.142465131,12.17576356,
3492,-14.75,119.5,,0.141654083,12.47774886,
3627,-14.75,119.75,,0.13910483,12.91492086,
3762,-14.75,120,,0.138854065,12.91790073,
3897,-14.75,120.25,,0.136891925,12.37655818,
4032,-14.75,120.5,,0.138021228,12.43235102,
4167,-14.75,120.75,,0.139474646,12.18453763,
4302,-14.75,121,,0.138034252,12.43778762,
4437,-14.75,121.25,,0.139281733,12.96575354,
4572,-14.75,121.5,,0.138280138,13.0023744,
4707,-14.75,121.75,,0.137880226,12.52797401,
4842,-14.75,122,,0.136703977,11.80010513,
4977,-14.75,122.25,,0.135037857,11.71207653,
5112,-14.75,122.5,,0.131286459,11.86386604,
5247,-14.75,122.75,,0.13126278,12.51114932,
5382,-14.75,123,,0.132225163,12.36603839,
5517,-14.75,123.25,,0.133918709,12.32699676,
5652,-14.75,123.5,,0.131771616,11.26042636,
5787,-14.75,123.75,,0.130476674,10.80651925,
5922,-14.75,124,,0.129809294,10.77794962,
6057,-14.75,124.25,,0.125012156,10.72147194,
6192,-14.75,124.5,,0.121845718,10.9621529,
6327,-14.75,124.75,1.11E-04,0.123894524,10.87723078,0.00345524
6462,-14.75,125,0.017876247,0.140870219,9.915254918,0.00345524
6597,-14.75,125.25,0.006142865,0.152433916,10.2782517,0.00345524
6732,-14.75,125.5,3.92E-04,0.155802614,10.61330618,0.00345524
6867,-14.75,125.75,5.84E-04,0.16290497,11.12068053,0.00345524
7002,-14.75,126,2.29E-04,0.1666565,10.95238273,0.00345524
7137,-14.75,126.25,3.13E-04,0.159527477,11.3209167,0.00345524
7272,-14.75,126.5,6.80E-04,0.160740682,10.6425402,0.00345524
7407,-14.75,126.75,5.66E-04,0.154912961,10.3946417,0.00345524
7542,-14.75,127,1.42E-04,0.152144386,10.30230409,0.00345524
7677,-14.75,127.25,1.42E-04,0.155416499,10.08795968,0.00345524
7812,-14.75,127.5,1.42E-04,0.151375462,10.55210537,0.00345524
7945,-15.25,127.75,0.001078576,0.15117461,10.68826533,0.037951766
15775,-15.25,142.25,0.006726059,0.143320423,10.49049032,0.00303659
15910,-15.25,142.5,0.010807382,0.136683937,9.915772338,0.00286881
16045,-15.25,142.75,0.00892515,0.135027488,9.667845318,0.003197499
16180,-15.25,143,0.013167772,0.139503647,9.929612267,0.004687408
16315,-15.25,143.25,0.023891696,0.146005494,10.85702974,0.006198951
16450,-15.25,143.5,0.018436266,0.146009452,11.00996657,0.006198951
16585,-15.25,143.75,0.018043037,0.144562502,11.04622709,0.006198951
16720,-15.25,144,0.019832051,0.142658324,10.76628065,0.006198951
16855,-15.25,144.25,0.006048696,0.140754911,10.67591811,0.006198951
16990,-15.25,144.5,0.002091024,0.138718475,10.6912768,0.006198951
17125,-15.25,144.75,0.024415739,0.140468315,10.58047951,0.059328106
17260,-15.25,145,0.034379267,0.154927759,10.59442057,0.961273673
17395,-15.25,145.25,0.022222868,0.157826011,9.977687202,0.019455925
17530,-15.25,145.5,,0.121850003,7.25251252,
17665,-15.25,145.75,,0.12356095,7.271571384,
17800,-15.25,146,,0.124065486,7.364164242,
17935,-15.25,146.25,,0.124200565,7.390596603,
18070,-15.25,146.5,,0.124537354,7.857100067,
18205,-15.25,146.75,,0.124243371,8.033651355,
18340,-15.25,147,,0.124019979,7.673712383,
18475,-15.25,147.25,,0.126487444,7.320467585,
18610,-15.25,147.5,,0.126639764,7.062572912,
18745,-15.25,147.75,,0.128415898,7.499774406,
18880,-15.25,148,,0.124829474,7.781067482,
19015,-15.25,148.25,,0.124519493,7.874020216,
19150,-15.25,148.5,,0.124468584,7.543224231,
19285,-15.25,148.75,,0.123778142,7.185259944,
19420,-15.25,149,,0.125022362,7.137976053,
19555,-15.25,149.25,,0.12580977,6.988850482,
19690,-15.25,149.5,,0.12329121,7.514801122,
19825,-15.25,149.75,,0.119558308,7.59371876,
19960,-15.25,150,,0.124119339,7.701070161,
20095,-15.25,150.25,,0.121229991,7.539548073,
20230,-15.25,150.5,,0.121098407,7.218373024,
20365,-15.25,150.75,,0.119897937,7.30037599,
20500,-15.25,151,,0.120424837,7.256068383,
20635,-15.25,151.25,,0.12049346,7.422271961,
20770,-15.25,151.5,,0.121959505,7.473002639,
20905,-15.25,151.75,,0.124893607,7.41626474,
21040,-15.25,152,,0.122969447,7.08210352,
21175,-15.25,152.25,,0.123370209,7.305925007,
21310,-15.25,152.5,,0.122807292,7.225312789,
21445,-15.25,152.75,,0.124297432,7.340690075,
21580,-15.25,153,,0.12476155,7.425191312,
21715,-15.25,153.25,,0.124627108,7.5984359,
21850,-15.25,153.5,,0.121913115,7.347078532,
21985,-15.25,153.75,,0.120773698,7.107655793,
22120,-15.25,154,,0.121836661,6.900298896,
22255,-15.25,154.25,,0.120351258,7.09254782,
22390,-15.25,154.5,,0.119208503,7.192889055,
22525,-15.25,154.75,,0.12220194,7.272669994,
22660,-15.25,155,,0.119676647,6.978593284,
22795,-15.25,155.25,,0.113886246,6.689768656,
22930,-15.25,155.5,,0.117467862,6.767614961,
23065,-15.25,155.75,,0.12004065,6.844194473,
23200,-15.25,156,,0.121151784,7.104540445,
23335,-15.25,156.25,,0.122539892,7.238440685,
23470,-15.25,156.5,,0.125589132,7.07329525,
23605,-15.25,156.75,,0.122610495,7.020422246,
8215,-15.25,128.25,0.004466648,0.146331626,10.02860557,0.035437128
8350,-15.25,128.5,0.001682133,0.145522986,10.17727736,0.036120218
8485,-15.25,128.75,0.005764253,0.14467853,10.36757089,0.152158172
8620,-15.25,129,0.007921228,0.141261037,10.72296133,0.099472605
8755,-15.25,129.25,0.00794874,0.140337259,10.71395962,0.003630695
8890,-15.25,129.5,0.006249077,0.141559644,10.73677967,0.003674908
9025,-15.25,129.75,0.003094793,0.139317759,10.06231167,0.003749793
9160,-15.25,130,0.011306948,0.141959656,10.23829155,0.003918908
9295,-15.25,130.25,0.012981086,0.147140598,10.03402996,0.003917992
9430,-15.25,130.5,0.011796151,0.146722143,10.63130935,0.003918908
9565,-15.25,130.75,0.01255798,0.142833574,9.97496619,0.003918908
9700,-15.25,131,0.011770358,0.149655194,9.95088506,0.003918908
9835,-15.25,131.25,0.016485219,0.146893037,10.10536862,0.003918908
9970,-15.25,131.5,0.018678567,0.143545264,10.09179647,0.003918908
10105,-15.25,131.75,0.012590286,0.136164737,9.964073707,0.003918908
10240,-15.25,132,0.006537746,0.135761608,10.33904227,0.004031708
10375,-15.25,132.25,0.013446828,0.137897035,10.61440388,0.004800612
10510,-15.25,132.5,0.00884924,0.139193094,11.20730215,0.004800612
10645,-15.25,132.75,0.009893027,0.133261899,10.71624564,0.004800612
10780,-15.25,133,0.015634614,0.136090382,10.21701867,0.004800612
10915,-15.25,133.25,0.010656109,0.139268676,10.27893348,0.004800612
11050,-15.25,133.5,0.00568735,0.140054286,10.48181729,0.004800612
11185,-15.25,133.75,0.005853012,0.14360227,10.23256071,0.004662702
11320,-15.25,134,0.012609209,0.150163492,10.28754621,0.833953658
11455,-15.25,134.25,0.009328701,0.145142875,10.32219035,0.002526209
11590,-15.25,134.5,0.003594343,0.148842805,10.42949529,0.002526209
11725,-15.25,134.75,3.28E-04,0.142672409,10.33139314,0.002526209
11860,-15.25,135,1.04E-04,0.142801299,10.55058604,0.002526209
11995,-15.25,135.25,3.97E-04,0.145351112,11.08657421,0.002526209
12130,-15.25,135.5,0.001279275,0.141189544,11.21198685,0.00253634
12265,-15.25,135.75,9.46E-04,0.139387241,11.09642468,0.004151472
12400,-15.25,136,0.004150602,0.140573046,10.74528779,0.011313733
12535,-15.25,136.25,0.004053692,0.120397003,11.17962495,0.015491173
12670,-15.25,136.5,,0.118913584,10.84095856,
12805,-15.25,136.75,,0.115995597,11.25862341,
12940,-15.25,137,,0.117481709,11.61592995,
13075,-15.25,137.25,,0.119166762,11.90460615,
13210,-15.25,137.5,,0.119500972,11.41710795,
13345,-15.25,137.75,,0.119892637,11.24166798,
13480,-15.25,138,,0.1181319,10.9053556,
13615,-15.25,138.25,,0.11891862,10.92341816,
13750,-15.25,138.5,,0.116631783,11.60332284,
13885,-15.25,138.75,,0.115591118,11.59343819,
14020,-15.25,139,,0.115148367,11.02170567,
14155,-15.25,139.25,,0.115803863,10.54477743,
14290,-15.25,139.5,,0.116577743,10.59347788,
14425,-15.25,139.75,,0.117114986,10.42710421,
14560,-15.25,140,,0.117050205,10.34198019,
14695,-15.25,140.25,,0.115353316,9.834468673,
14830,-15.25,140.5,,0.115981667,9.796830055,
14965,-15.25,140.75,,0.114477877,9.496108394,
15100,-15.25,141,,0.114272132,9.236264368,
15235,-15.25,141.25,,0.117385577,8.836572747,
15370,-15.25,141.5,0.004154559,0.137448679,10.41250987,0
15505,-15.25,141.75,0.014148466,0.145700245,10.80018518,0
15640,-15.25,142,0.004520819,0.145463191,10.84861219,9.93E-04
8080,-15.25,128,0.002729187,0.153277929,10.34162166,0.004100667
115,-15.25,113.25,,0.1482053,11.45609083,
250,-15.25,113.5,,0.148530946,11.68715756,
